,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.16,970.95,3.0
1,10.0,8.25,853.33,5.0
2,20.0,24.06,615.28,7.0
3,30.0,31.16,510.94,8.0
4,40.0,33.45,388.79,9.0
5,50.0,59.57,252.28,10.0
6,60.0,59.57,252.28,10.0
