,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.75,498.45,9.0
1,10.0,6.68,237.89,10.0
2,20.0,6.68,237.89,10.0
3,30.0,6.68,237.89,10.0
4,40.0,64.07,60.0,11.0
5,50.0,64.07,60.0,11.0
6,60.0,64.07,60.0,11.0
