,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.36,651.91,6.0
1,10.0,9.62,634.7,7.0
2,20.0,20.0,621.3,8.0
3,30.0,20.55,607.08,9.0
4,40.0,41.24,241.83,10.0
5,50.0,41.24,241.83,10.0
6,60.0,69.33,100.0,11.0
