,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.68,33063.17,8.0
1,10.0,9.85,20168.88,11.0
2,20.0,19.66,3739.8,25.0
3,30.0,29.89,3679.97,53.0
4,40.0,40.35,3679.72,72.0
5,50.0,49.9,3613.92,95.0
6,60.0,59.86,3612.95,116.0
