,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.89,70.0,4.0
1,10.0,14.05,60.0,5.0
2,20.0,14.05,60.0,5.0
3,30.0,30.52,50.0,6.0
4,40.0,30.52,50.0,6.0
5,50.0,65.34,40.0,7.0
6,60.0,65.34,40.0,7.0
