,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,8.81,335.47,6.0
1,10.0,8.81,335.47,6.0
2,20.0,21.94,70.0,8.0
3,30.0,30.34,60.0,9.0
4,40.0,30.34,60.0,9.0
5,50.0,63.65,50.0,10.0
6,60.0,63.65,50.0,10.0
