,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.54,703.36,6.0
1,10.0,12.46,694.71,7.0
2,20.0,19.0,416.5,10.0
3,30.0,28.87,338.51,11.0
4,40.0,40.15,215.2,16.0
5,50.0,48.41,168.45,29.0
6,60.0,59.85,50.0,30.0
