,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.95,291.43,8.0
1,10.0,4.95,291.43,8.0
2,20.0,15.11,177.92,9.0
3,30.0,15.11,177.92,9.0
4,40.0,15.11,177.92,9.0
5,50.0,70.33,50.0,10.0
6,60.0,70.33,50.0,10.0
