,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.03,691.83,3.0
1,10.0,7.2,565.89,4.0
2,20.0,25.25,509.59,5.0
3,30.0,33.3,499.71,6.0
4,40.0,43.68,497.64,7.0
5,50.0,49.61,485.18,11.0
6,60.0,49.61,485.18,11.0
