,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,8.75,99516.8,2.0
1,10.0,10.82,74492.23,4.0
2,20.0,14.24,38569.43,6.0
3,30.0,29.85,38113.27,7.0
4,40.0,39.78,35479.14,8.0
5,50.0,48.87,31671.59,9.0
6,60.0,65.15,30429.1,10.0
