,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,0.74,991.82,5.0
1,10.0,16.84,416.02,6.0
2,20.0,22.35,328.44,7.0
3,30.0,22.35,328.44,7.0
4,40.0,52.02,232.0,8.0
5,50.0,52.02,232.0,8.0
6,60.0,59.11,212.88,9.0
