,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.35,862.18,7.0
1,10.0,12.27,758.77,8.0
2,20.0,17.52,738.69,9.0
3,30.0,32.06,670.22,11.0
4,40.0,32.54,636.83,13.0
5,50.0,59.03,585.16,14.0
6,60.0,59.03,585.16,14.0
