id,generation,parents,fitness,fitness_trace,birth_time,route
0,0,[],116879.39892911956,"[8.054325107932895, 3, 10.590531489614847, 3.3386624047299156, 7, 7.015864510184757]",0.0013210773468017578,"[[0, 0], [-0.12540733403524706, 0.0], [-0.06702927565942994, 0.605946482927693], [1.050008735129158, 0.47820053678808694], [0.9829392439490581, 0.35187071271419446], [2.665203311137385, -0.2045298878826013], [3.4672297995643913, -1.8707113958049175], [2.121041285237004, -2.2299718912607274]]"
1,0,[],95800.7227054535,"[9.186729483955231, 0, 6.3786341249970855, 2.403212945710483, 5, 3.7895088316028778]",0.0013818740844726562,"[[0, 0], [0.3615541922976768, 0.0], [-0.3694422275380662, 0.8226462611858558], [0.304678818563621, 0.5327442295438845], [0.6937604801807086, -0.048222512090745684], [1.041086637490683, -0.8724517407679122]]"
2,0,[],383618.53527477937,"[29.020326557249376, 8, 21.888343235762513, 7.814626815730577, 16, 89.63540283123788]",0.0015528202056884766,"[[0, 0], [0.6949847208678996, 0.0], [2.9753038714402718, -0.050846290535613896], [0.15084498658773515, -2.1452784726107854], [1.4151905398587523, -6.797108024254008], [4.374252964247533, -0.9389726099399581], [-1.848486953121842, 2.5453593245265704], [-2.4489554392554553, 9.855298750082014], [-7.055218642478405, 15.583899297898613], [-6.316473781137796, 23.37688842964003], [-0.72770703456796, 16.8141473576287], [4.573087033432418, 10.837613213201312], [-1.1934750325585264, 14.428509565019086], [-7.0097801083189815, 15.094134537546129], [-3.127627423166189, 18.557865171377127], [-1.0925639208414837, 22.19637235074346], [0.3417356182324079, 19.018314393786294]]"
3,0,[],89113.9580080564,"[8.613447679237337, 0, 4.1542581763378825, 2.970451646558408, 6, 5.306962858252597]",0.0016126632690429688,"[[0, 0], [0.4927500954189601, 0.0], [0.19774873584960523, 0.4413854840075044], [-0.00013383667287802936, -0.17811747656314447], [-1.4153375758157722, -0.33308309327333785], [-0.6339962391874175, -1.2799603343683632], [0.34112761808193837, -1.39330999331678]]"
4,0,[],523470.5927019505,"[35.43143691079258, 15, 31.856449573998233, 10.448593037698284, 21, 83.13950325578125]",0.00180816650390625,"[[0, 0], [0.6109960619866697, 0.0], [0.9863163198635369, -0.07051809584234545], [1.0348189028847359, -0.763933290725485], [1.0249831136311802, -0.7720800507521758], [1.0287330928357852, -0.29588366405722266], [1.002696488840925, -0.19825530583744427], [0.5891117591961642, -0.38201411888191955], [0.5310933279227175, -0.5990348312354058], [1.9042299191786518, -1.208034913804297], [1.7582695139367313, 1.8532363842912682], [-2.3773084609004598, 3.217230842147986], [2.2645565844712587, 0.7672870877325109], [3.170027559322051, -5.414845747508628], [-3.44134527549916, -8.899323121733108], [0.29618169094608887, -2.5348174269108537], [-6.2876908935134095, 1.1511766161891832], [-11.045500589643419, 7.630558760739686], [-14.088905047145056, 0.14794127985347788], [-15.009573375066141, 8.15066304964244], [-21.254279648101978, 11.106459342721207], [-27.388031724635177, 12.478488379200503]]"
5,0,[],96174.69824774453,"[9.525868116164714, 0, 1.0612195362775032, 1.8378055544731375, 2, 1.6267625113201634]",0.0018322467803955078,"[[0, 0], [0.49620956781582004, 0.0], [-0.5233487076561195, -0.4885190692112433]]"
6,0,[],248025.0004239548,"[23.118156125404205, 0, 27.87486952115065, 9.30328338815644, 19, 75.6760705217596]",0.0020198822021484375,"[[0, 0], [0.9170961177048824, 0.0], [1.846007831287343, 1.6477545049594895], [0.9867402230792, 4.458016699518796], [-2.7080954638760493, 5.727535257250147], [0.11604771900061994, 8.332685458411301], [-3.844194043542797, 8.07221209239591], [-8.153376801946917, 5.448945871108804], [-3.0662016278040087, 3.31406179066177], [-5.053867695417864, -1.9231922677635416], [1.2394900364312926, -0.09469208842436488], [6.239021359555049, 3.472204522693465], [10.641295711760959, 1.1072108857985001], [12.965278552837939, 5.149660410925591], [14.754456385323394, 1.6588216899940047], [11.148570253583362, 3.6529428774367085], [8.648971588774359, 7.727512370972005], [9.69534104760183, 11.314835597017183], [7.935929201392357, 12.640303749244081], [7.941467702782223, 11.71133882017023]]"
7,0,[],417942.2187674151,"[39.94162936673289, 0, 31.390611758465848, 9.62419215914569, 18, 68.20000493869956]",0.0021851062774658203,"[[0, 0], [0.9008408793793587, 0.0], [-0.18693431616276956, 0.49358409099732614], [-0.1544680489566758, -0.5065912273901081], [-1.118484859456361, 0.6432075177140127], [-2.7147702656885877, -0.0240482066064983], [-4.548208519720254, 2.162536386636385], [-8.736744949081388, 4.554173230093222], [-3.4129372407320284, 4.411159936447031], [-4.911460953176955, 8.772201902537429], [-9.473141368149678, 9.616361834718433], [-8.202057026732566, 13.477695428023106], [-11.415013320239954, 14.426664109424404], [-13.691869721870995, 15.904021433366195], [-12.8806234478395, 13.065075854548864], [-17.224832481355854, 15.355063174882785], [-19.477254013586276, 9.49795300063183], [-22.16389786199086, 16.480795491101805], [-20.63147392020852, 24.200526901631427]]"
8,0,[],225083.67395479776,"[11.527442736540356, 10, 15.617486244419906, 6.8855469137928385, 13, 11.9487758049921]",0.0023059844970703125,"[[0, 0], [0.14325147059356258, 0.0], [0.6830650982521094, -0.547862966093603], [1.2691151655886121, -1.1231689984278859], [1.7613988176757185, -0.635384873247676], [2.0069964564101586, -0.9486636255105849], [2.728533711141726, -1.1095764577784686], [0.7174310426711108, -1.133372403816853], [3.0224552333150236, -0.5733028128820078], [4.620514515067769, -0.20815604248264394], [4.083894580442461, -0.47628155168906716], [4.386721960936383, -0.4471472109239631], [4.016717989093918, 0.06445693935146346], [3.8347168183028635, 0.8709191408841859]]"
9,0,[],233117.2796209937,"[14.686614568108544, 7, 26.109239276528253, 11.481833276550335, 20, 48.33097398909793]",0.002482891082763672,"[[0, 0], [0.8669433125688493, 0.0], [-0.3231354584372912, 0.2562167863493146], [0.18866534175647967, -0.7700246809552909], [-1.2990093957065287, -1.1681821035758797], [0.5568181099762484, -1.0844218027515578], [2.0389640340174227, -0.6447461937130415], [2.028269376861193, -0.6045108411759217], [2.3320261558538906, 0.5284637238115143], [4.052566491103947, -0.8703866295471143], [2.5348080856887916, 0.9364481726328362], [0.02973533004614437, 1.1552428958468077], [-2.0754620100004053, 3.7817049086673795], [2.0988021596207695, 3.348674736208572], [1.648417593481503, -0.5167510685590896], [-1.0775514186342954, -2.905042024268389], [-4.746185535886542, -3.8528654057851224], [-5.505062211788113, -0.7314088507797368], [-2.588444508666685, -0.8005743086010296], [-2.4443491313727983, 2.5215541510644597], [-5.840024451957814, 3.4755616533305544]]"
10,1,"[5, 2]",63097.09056870394,"[2.8133568816647916, 3, 7.816433590070942, 3.3882750238295936, 7, 16.477454637590927]",0.4286191463470459,"[[0, 0], [0.6949847208678996, 0.0], [2.9753038714402718, -0.050846290535613896], [0.15084498658773515, -2.1452784726107854], [1.10735157153927, -5.664494866188848], [-0.7810981253580331, -7.848227176361156], [0.06423124620849502, -5.979030294574895], [0.6321629829431387, -7.258586695405621]]"
11,1,"[6, 0]",140457.90182668224,"[1.1000080731219255, 12, 15.211885809373332, 7.121701868707897, 11, 39.708003905524905]",0.44904160499572754,"[[0, 0], [0.20037894870647588, 0.0], [0.6862708263216055, 0.7426834995298242], [0.8215787990525455, -1.6277150454686313], [3.7813871971494453, -2.4852961750023677], [5.212968096606123, 0.20297176152298918], [3.041687475048235, -2.769226007531462], [7.652760851166118, -4.428295388119951], [1.4103522098676717, -4.909519270216786], [5.334739960866782, -9.36210229521023], [3.4116733377625152, -14.037224891869467], [0.9734469482591686, -10.512268288944693]]"
12,1,"[8, 1]",102011.05242802661,"[9.700516247221335, 0, 7.321762715946915, 4.38781605172734, 9, 6.226992667066259]",0.4799070358276367,"[[0, 0], [0.3615541922976768, 0.0], [-0.3694422275380662, 0.8226462611858558], [0.5927430545927765, 0.4088637962727839], [0.9675244206204408, 1.248153853529414], [1.5042342284441745, 0.9294166115981137], [1.557896318757158, 0.9375591375491793], [1.3620851264996579, 0.9105904102888898], [1.8423385852221057, 0.7978418663900418], [2.2641171218537997, -0.5674081440394371]]"
13,1,"[2, 9]",294902.31795112515,"[26.237074279147112, 2, 19.897417870003657, 9.256455259840298, 16, 57.22069866817335]",0.5216939449310303,"[[0, 0], [0.8669433125688493, 0.0], [-1.699064287707241, 0.552445970055258], [1.8711602796934779, 2.2695720947285727], [3.184473939209548, -2.934783991507422], [6.312538481096865, 2.9876340144530515], [7.959497482669441, 9.641112814031485], [13.821812203672918, 11.779319283030723], [18.554414862863283, 9.654532855755946], [14.910577347383702, 12.209373120725196], [11.740217374037336, 14.338345602894641], [14.685695510592694, 13.41731137188933], [12.381379901561925, 12.192089150928297], [12.846220363222221, 14.094390771805772], [12.760669522184354, 15.014911004714769], [13.418883109898998, 14.616577836889212], [12.46348012981867, 13.087783128379785]]"
14,1,"[1, 10]",67388.94570634757,"[2.1112397196939403, 4, 10.31536299267662, 3.9662296932261416, 7, 22.24404374724677]",0.5986144542694092,"[[0, 0], [0.6949847208678996, 0.0], [2.9753038714402718, -0.050846290535613896], [0.15084498658773515, -2.1452784726107854], [1.3495286336315595, -6.555522173760327], [1.6999219393073344, -11.276268451537351], [0.40890624955617366, -7.871037990772618], [2.1086848154109203, -10.103834017878341]]"
15,1,"[14, 10]",63097.09056870394,"[2.8133568816647916, 3, 7.816433590070942, 3.3882750238295936, 7, 16.477454637590927]",0.6342215538024902,"[[0, 0], [0.6949847208678996, 0.0], [2.9753038714402718, -0.050846290535613896], [0.15084498658773515, -2.1452784726107854], [1.10735157153927, -5.664494866188848], [-0.7810981253580331, -7.848227176361156], [0.06423124620849502, -5.979030294574895], [0.6321629829431387, -7.258586695405621]]"
16,1,"[9, 10]",196087.85513363688,"[5.7520336011041096, 13, 13.124138422190974, 7.634376796929573, 12, 42.01223180732924]",0.6387426853179932,"[[0, 0], [0.7816462279752289, 0.0], [-0.7671683097472629, 1.791183929515876], [-4.279413460127719, 1.3677423283594328], [-7.2483245926042965, -1.4598407586889919], [-2.3729481632165923, -2.8944751650617246], [-3.5143517864774063, -8.140824161777388], [0.46365380173274917, -6.109363483284316], [-2.761901807521193, -7.216204220661295], [-0.21606153491669775, -6.854682903281513], [-1.9646612625233033, -9.213155343424372], [-5.023143662724713, -7.416132025412427], [-2.2845426392508887, -4.7211028161485]]"
17,1,"[16, 15]",149295.9851547444,"[14.009268940639226, 0, 15.387431263303846, 4.725745508776916, 10, 37.00556582251911]",0.7016408443450928,"[[0, 0], [1.0, 0.0], [-1.728199379108463, 0.3888953903093025], [0.9451627418153106, 3.1813157201067197], [-1.1366112595836722, 7.232140193723858], [-1.1718898140082834, 12.876479606697048], [-0.3539321007874713, 7.3842313277585365], [0.16331055810537598, 3.08140945245551], [-2.164764045021024, 0.5310442177555952], [-0.04759288463948208, 2.276073915504568], [2.681342320277661, 3.7502734377410434]]"
18,1,"[17, 3]",122962.49894555337,"[11.92520822323811, 0, 5.227033570727915, 2.928050985634201, 8, 4.094829244886585]",0.7438273429870605,"[[0, 0], [0.7288359716408622, 0.0], [-0.10415266101920062, 0.11873965000586141], [-0.12308455056689982, 0.19161433655080554], [-0.0805167183716673, 0.18419114977705664], [0.2064430089361111, 0.18341767809367765], [0.22107274648242994, 0.2788125222669741], [0.39279535412291006, 1.066684758533063], [1.321740052369571, 1.851733814153435]]"
19,1,"[0, 15]",93403.40870817291,"[8.686548514683953, 0, 11.016298306834079, 3.2210027951109765, 7, 7.6741284052528975]",0.784945011138916,"[[0, 0], [-0.9622727328496272, 0.0], [-1.5318920184202827, -0.7282294883146572], [-1.4904111403070086, -0.7454212955621575], [-1.3011494198649693, -0.9090746596215233], [0.031588117724248965, -1.001098690322825], [2.0282210252654123, -0.6944418612904765], [-0.016372029215800138, -1.3134669139744062]]"
20,1,"[13, 10]",202647.04896496006,"[19.647844758958108, 0, 9.246095909726588, 5.147788215127504, 10, 30.77459900297949]",0.8254919052124023,"[[0, 0], [0.8669433125688493, 0.0], [-1.699064287707241, 0.552445970055258], [1.7796906478326133, 2.2255790933032054], [1.4781876280436015, 6.204978347625168], [4.73405732591678, 8.773981717970916], [7.324751547639118, 12.115502078004823], [7.975437973092035, 8.598539835250243], [9.467539849216855, 5.963747251972069], [7.004159993403478, 6.629005149805268], [8.594900463523603, 7.668205616141087]]"
21,1,"[18, 12]",103853.45562884823,"[5.930274092691572, 4, 6.514877053737337, 3.826264873711473, 9, 10.649687692688326]",0.8609373569488525,"[[0, 0], [0.7446101655092199, 0.0], [-0.23823162142058332, 0.7047777446840862], [-0.06371509566000017, 0.9396331520729192], [-0.4935559013159244, 0.7434768356548481], [-0.15549929075349944, 1.0305378669120495], [0.3204046010204783, 0.24021100908647575], [0.4086190193115768, -1.516477749144058], [0.4374159064204348, -3.6909820418415675], [-2.0824444148666568, -4.447381151795172]]"
22,1,"[20, 10]",158933.33714850605,"[12.174562474910987, 3, 11.957330927218838, 2.9305575950074108, 9, 15.991176286045205]",0.8907763957977295,"[[0, 0], [0.7673233940888975, 0.0], [2.819821349066187, -1.4871739930600099], [5.288219801336633, -4.382517024481145], [8.97135906636996, -3.1091257343065113], [10.208458344010115, -5.628742280600279], [11.409844419365902, -6.178288023370056], [11.600430992329054, -6.665881748599819], [11.81593846583106, -6.792645815312771], [11.735942934696237, -6.761541278777173]]"
23,1,"[7, 10]",311952.5500689952,"[29.943996589896155, 0, 21.796595196581276, 4.734542565240923, 11, 40.83231521889894]",0.9285714626312256,"[[0, 0], [0.22068626210633926, 0.0], [-1.2062617216702562, 0.20340650223416434], [2.016751921483735, 0.20340650223416434], [-1.5848552989219091, -1.39807032824884], [-0.16600673248165534, 2.4830430895063857], [5.212284162724936, 2.1931750769306193], [11.146594513115296, 3.9228856514586283], [16.904117545628267, 4.686164198721491], [21.25854966253287, 3.0853103469584173], [24.06366710534817, 2.691092841715099], [27.088854255080243, 2.7607565184331295]]"
24,1,"[23, 12]",151900.4734190056,"[4.254898743846509, 10, 16.16458464081347, 3.514204936751984, 9, 17.773166458577016]",1.2262609004974365,"[[0, 0], [0.3615541922976768, 0.0], [-0.783002662698973, 1.2880574951231747], [0.966439747912596, -0.1936532063307067], [2.1480581625660258, 1.162943440508162], [2.3812686214224086, -1.56310499694778], [3.8301723271245347, -4.7833242669976475], [4.675462020213323, -7.825892877386553], [4.254716128673727, -9.770174035587017], [4.254636559639366, -9.952765841103057]]"
25,1,"[12, 22]",90274.88273807563,"[8.251875088508788, 0, 12.550404750727193, 4.662391947115395, 10, 14.69028291260202]",1.256054162979126,"[[0, 0], [0.2879599916904063, 0.0], [1.3156075314036615, 0.6885571659044912], [-0.7718625026325951, 2.3474619850616336], [-3.6414489216074184, 0.8210613372631277], [-1.6304022696175247, -1.3618054645894586], [-3.1843430422562267, -2.4761453692701623], [-3.404521330925763, -3.2957513162950813], [-3.9131842553312683, -3.2899122520429933], [-3.6530054966626704, -3.3300521713213476], [-4.301763795639027, -2.9581060272905817]]"
