,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.91,758.74,5.0
1,10.0,8.78,748.69,6.0
2,20.0,21.68,193.45,10.0
3,30.0,29.25,181.44,13.0
4,40.0,29.25,181.44,13.0
5,50.0,63.49,80.0,14.0
6,60.0,63.49,80.0,14.0
