,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.61,34759.78,4.0
1,10.0,8.39,34704.14,5.0
2,20.0,14.06,30867.63,6.0
3,30.0,32.89,13930.51,7.0
4,40.0,43.12,13890.05,8.0
5,50.0,46.04,13651.43,10.0
6,60.0,54.24,13644.43,11.0
