,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.79,38596.74,7.0
1,10.0,11.1,37275.28,8.0
2,20.0,11.1,37275.28,8.0
3,30.0,11.1,37275.28,8.0
4,40.0,68.11,19087.14,9.0
5,50.0,68.11,19087.14,9.0
6,60.0,68.11,19087.14,9.0
