,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.35,81515.59,7.0
1,10.0,1.35,81515.59,7.0
2,20.0,36.25,35925.96,8.0
3,30.0,36.25,35925.96,8.0
4,40.0,36.25,35925.96,8.0
5,50.0,36.25,35925.96,8.0
6,60.0,64.0,31506.17,9.0
