,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.89,703.48,7.0
1,10.0,9.88,694.34,8.0
2,20.0,9.88,694.34,8.0
3,30.0,9.88,694.34,8.0
4,40.0,64.14,280.24,9.0
5,50.0,64.14,280.24,9.0
6,60.0,64.14,280.24,9.0
