,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.72,649.65,6.0
1,10.0,8.37,552.64,7.0
2,20.0,21.62,310.61,9.0
3,30.0,24.94,274.0,10.0
4,40.0,24.94,274.0,10.0
5,50.0,71.0,263.44,11.0
6,60.0,71.0,263.44,11.0
