,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.33,584.51,7.0
1,10.0,6.33,584.51,7.0
2,20.0,6.33,584.51,7.0
3,30.0,43.7,568.22,8.0
4,40.0,43.7,568.22,8.0
5,50.0,50.41,537.0,9.0
6,60.0,55.09,512.47,11.0
